Meal Replacement Plant Protein - Vanilla (28 Servings),Item # : VS-3331/2022606,$39.99,($1.42/serving),plnt,"Plant protein blend (pea protein isolate, organic amaranth, organic quinoa seed protein, chlorella protein, cranberry seed protein), plant energy blend (organic oat bran, organic quinoa, organic buckwheat, organic millet, organic amaranth, organic chia, broccoli floret, watercress, kale, mustard plant, cabbage), fiber/antioxidant blend (organic acacia gum, organic beet powder, plum fruit extract, strawberry juice powder, noni fruit powder, pineapple juice powder, guava juice powder, organic apple powder, orange juice powder, raspberry juice powder, mango juice powder, acai juice powder, cupuacu juice powder, camu camu fruit extract, green tea extract, watermelon juice powder, organic hawthorne berry extract, grape seed extract, grape skin extract, elderberry fruit powder, organic goji extract, bilberry extract, enzyme blend (protease, amylase, cellulase, lactase, li pase), AuroraBlue blueberry powder), digestive blend (fructo-oligosaccharides (inulin), bacillus coagulans, bromelain, alpha-galactosidase), plant essential fatty acid blend (flax seed powder, organic sacha inchi seed, organic chia seed, organic hemp seed), contains 2% or less of natural flavors, sea salt, leucine, isoleucine, valine, glutamine, glycine, stevia leaf extract, xanthan gum, fermented whole food blend (organic fermented mushroom blend [reishi, shiitake, maitake], organic fermented vegetable blend [tomato, kale, carrot, spinach, pepper], organic fermented fruit blend [raspberry, black currant, apple, strawberry, blueberry], organic fermented sprout blend [amaranth, millet, quinoa], organic fermented spice blend [cinnamon, allspice, clove], essential glyconutrient blend [ribose, glucose, xylose]), monk fruit extract.",,,,,,Powder,120 
Spiru-Tein Soy Protein with Spirulina - Chocolate (34 Servings),Item # : NT-1731/1237207,$39.27,($1.15/serving),Natures Plus,"Non-gmo isolated soy protein, fructose, dutch cocoa, tri-calcium phosphate, potassium citrate, guar gum, magnesium oxide, psyllium, natural vanilla flavor, oat bran, microcrystalline cellulose, spirulina, vitamin C, vitamin E acetate, choline bitartrate, inositol, apple pectin, bee pollen, niacinamide, vitamin A palmitate, zinc oxide, manganese sulfate, ferrous fumarate, calcium pantothenate, lecithin, lemon bioflavonoids, papaya, bromelain, chlorophyll, pyridoxine hcl, riboflavin, thiamine hcl, vitamin B12, vitamin D, folic acid, biotin, potassium iodide, chromium chloride, sodium selenite, sodium molybdate...Love",,,,,,Powder,96 
100% Plant-Based Non-GMO Protein - Dark Chocolate (14 Servings),Item # : OWY1005/2151421,$27.99,($1.99/serving),Only What You Need Inc.,"OWYN Protein Blend (pea protein, pumpkin protein, chia), cocoa, cane sugar, Superfoods & Greens Blend (zucchini, spinach, broccoli, kale), flaxseed, natural flavors, salt, monk fruit extract, Aquamin (mineralized seaweed) and Lactospore Bacillus coagulans (1 billion CFU).",,,,,,Powder,150 
Warrior Blend Organic Non-GMO Plant-Based Vegan Protein - Chocolate (15 Servings),Item # : W4-1043/2123826,$19.19,($1.27/serving),SunWarrior,"Organic Cocoa, Organic Chocolate Flavor, Organic Guar Gum, Sea Salt, Organic Stevia Extract, Organic Whole Ground Coconut",3.9 / 5.0,7 Reviews,Yes (3),No (1),,Powder,100 
Raw Organic Plant Protein - Unflavored (20 oz. / 20 Servings),Item # : GU-7020/1747971,$35.99,($1.79/serving),Garden of Life,"RAW ORGANIC PROTEIN BLEND: Organic Pea Protein, Organic Sprouted Brown Rice Protein, Organic Amaranth Sprout, Organic Buckwheat Sprout, Organic Millet Sprout, Organic Cracked Wall Chlorella, Organic Quinoa Sprout, Organic Chia Seed Sprout, Organic Garbanzo Bean Sprout, Organic Lentil Sprout, Organic Adzuki Bean Sprout, Organic Flax Seed Sprout, Organic Sunflower Seed Sprout, Organic Pumpkin Seed Sprout, Organic Sesame Seed Sprout, Organic Guar Gum, Organic Carob Bean GumRAW PROBIOTIC & ENZYME BLEND: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Hemicellulase, Xylanase [Lactobacillus acidophilus, Lactobacillus plantarum, Lactobacillus bulgaricus] (3 Billion CFU)",4.4 / 5.0,114 Reviews,Yes (31),No (15),,Powder,110 
Warrior Blend Organic Plant-Based Vegan Protein - Berry (15 Servings/13.2 oz.),Item # : W4-1055/2150464,$19.19,($1.27/serving),SunWarrior,"Proprietary Protein Blend (Pea Protein*, Hemp Protein*, Goji Berry*), Berry Flavor*, Guar Gum*, Sea Salt, Stevia Extract*, Whole Ground Coconut*. *Organic. Contains Coconut.",,,,,,Powder,90 
Raw Meal Organic Shake & Meal Replacement - Original (32 oz. / 28 Servings),Item # : GU-7019/1747963,$45.49,($1.62/serving),Garden of Life,"Organic RAW Sprouted Protein Blend: Organic Sprouted Brown Rice Protein, Organic Moringa (leaf), Organic Amaranth (sprout), Organic Buckwheat (sprout), Organic Millet (pearl & sprout), Organic Quinoa (sprout), Organic Chia Seed (sprout), Organic Adzuki Bean (sprout), Organic Flax Seed (sprout), Organic Garbanzo Bean (sprout), Organic Lentil (sprout), Organic Pumpkin Seed (sprout), Organic Sesame Seed (sprout), Organic Sunflower Seed (sprout) Organic RAW Fiber Blend: Organic Flax Meal, Organic Chia Seed Organic RAW Fruit & Vegetable Blend: Organic Spinach (leaf), Organic Baobab (fruit), Organic Apple (fruit), Organic Beet (root), Organic Broccoli (stalk & flower), Organic Carrot (root), Organic Tomato (fruit), Organic Strawberry (fruit), Organic Tart Cherry (fruit), Organic Blackberry (fruit), Organic Green Bell Pepper (fruit), Organic Brussels Sprout (leaf), Organic Blueberry (fruit), Organic Ginger (root), Organic Garlic (bulb), Organic Green Onion (bulb), Organic Raspberry (fruit), Organic Parsley (leaf), Organic Cauliflower (flower & stem), Organic Red Cabbage (leaf), Organic Kale (leaf), Organic Cucumber (gourd), Organic Celery (stalk), Organic Asparagus (flower & stem) Organic Flavor Blend: Organic Vanilla Flavor, Organic Stevia Extract (leaf) Organic RAW Greens Blend: Organic Spirulina, Organic Alfalfa Grass Juice, Organic Barley Grass Juice, Organic Oat Grass Juice, Organic Wheat Grass Juice RAW Probiotic & Enzyme Blend: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Xylanase, Hemicellulase, [Lactobacillus plantarum, Lactobacillus bulgaricus] (1.5 Billion/3 Billion CFU)",4.2 / 5.0,83 Reviews,Yes (29),No (8),,Powder,120 
Warrior Blend Organic Non-GMO Plant-Based Vegan Protein - Mocha (15 Servings / 13.2 oz.),Item # : W4-1056/2150472,$19.19,($1.27/serving),SunWarrior,"Proprietary Protein Blend (Pea Protein*, Hemp Protein*, Goji Berry*), Cocoa*, Chocolate Flavor*, Mocha Flavor*, Guar Gum*, Sea Salt, Stevia Extract*, Whole Ground Coconut*. *Organic. Contains: Coconut.",3.5 / 5.0,2 Reviews,Yes (1),No (1),,Powder,90 
Keto Friendly Plant-Based Collagen with Hyaluronic Acid and Biotin - Chocolate Fudge (17.6 oz. / 20 Servings),Item # : W4-2305/2177731,$30.39,($1.51/serving),SunWarrior,"Proprietary Beauty Blend (Organic Pea Protein, Organic Brown Rice Peptides, Organic Sea Buckthorn Powder, Organic Spinach Powder, Organic Amla, Hyaluronic Acid, Organic Bamboo Shoots, Organic Spirulina, Organic Sesbania), Organic Chocolate Flavor, Organic Dutch Cocoa, Organic Guar Gum, Organic Stevia Extract (Steviol Glycosides), Sea Salt, Organic Green Banana Flour, Organic Soluble Rice Bran, Organic Monkfruit Extract, Trace Minerals.",4.0 / 5.0,4 Reviews,Yes (2),,,Powder,90 
100% Plant-Based Non-GMO Protein - Smooth Vanilla (14 Servings),Item # : OWY1004/2151413,$27.99,($1.99/serving),Only What You Need Inc.,"OWYN Protein Blend (pea protein, pumpkin protein, chia), cane sugar, Superfoods & Greens Blend (zucchini, spinach, broccoli, kale), flaxseed, natural flavors (vanilla), salt, monk fruit extract, Aquamin (mineralized seaweed) and Lactospore Bacillus coagulans (1 billion CFU).",3.9 / 5.0,8 Reviews,Yes (3),No (3),,Powder,140 
Plant Protein with Raw Protein Blend - Vanilla (16 Servings),Item # : VS-3320/2000321,$19.99,($1.24/serving),plnt,"Multi Source Plant Protein Blend (Pea Protein Isolate, Cranberry Seed Protein, Chia Seed, Sacha inchi Seed Protein), Inulin, Natural Flavors, Silicon Dioxide, SteviaLeaf Extract, Digestive Enzyme Blend (Alpha-Galactosidase, Bromelain), Glycine.",3.6 / 5.0,29 Reviews,Yes (19),No (9),,Powder,100 
Organic Plant-Based Protein - Peanut Butter (20 Servings),Item # : O4-1051/2118685,$36.99,($1.84/serving),Orgain,"Orgain Organic Protein Blend ™ (Organic Pea Protein, Organic Brown Rice Protein, Organic Chia Seed), Organic Defatted Peanut Flour, Orgain Organic Creamer Base ™ (Organic Acacia Gum, Organic High Oleic Sunflower Oil, Organic Inulin, Organic Rice Dextrins, Organic Rice Bran Extract, Organic Rosemary Extract), Organic Erythritol, Organic Natural Flavors, Natural Flavor, Potassium Chloride, Sea Salt, Organic Acacia Gum, Organic Guar Gum, Organic Stevia, Xanthan Gum. CONTAINS: Peanuts",4.7 / 5.0,10 Reviews,Yes (6),No (1),,Powder,160 
Raw Organic Plant Protein Greens - Vanilla (19.3 oz. / 20 Servings),Item # : GU-1270/2058089,$33.59,($1.67/serving),Garden of Life,"Organic RAW Plant Protein & Sprout Blend: Organic Sprouted Brown Rice Protein, Organic Pea Protein, Organic Chia Protein, Organic Navy Bean (sprout), Organic Lentil Bean (sprout), Organic Garbanzo Bean (sprout), Organic Flavor Blend: Organic Vanilla Flavors, Organic Stevia Extract (leaf), Organic RAW Greens & Veggie Blend: Organic Spinach (leaf), Organic Kale (leaf), Organic Alfalfa Grass Juice, Organic Broccoli (stalk & flower), Organic Carrot (root), Organic Beet (root), RAW Probiotic & Enzyme Blend: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Xylanase, Hemicellulase, [Lactobacillus plantarum, Lactobacillus bulgaricus] (1.5 Billion CFU)",4.7 / 5.0,41 Reviews,Yes (6),No (2),,Powder,100 
Organic Non-GMO All-In-One Plant Based Shake - French Vanilla (18 Servings),Item # : EQ-3090/2153583,$49.26,($2.73/serving),Vega,"PEA PROTEIN*, VEGA ONE VEGGIES AND FRUITS BLEND* (CARROT JUICE POWDER*, SPINACH POWDER*,ACEROLA CHERRY JUICE POWDER*, CHARD POWDER*, KALE POWDER*, LETTUCE POWDER*, POMEGRANATE JUICE POWDER*, BLUEBERRY JUICE POWDER*, ACAI POWDER*),GOLDEN FLAXSEED*, PEA STARCH*, AGAVE INULIN POWDER*,NATURAL FLAVORS, SPIRULINA*, QUINOA SPROUTS* (SPROUTED IN WATER WITH VITAMINS B1, B2, B3, B5, B6, AND B7), CHIA SEED POWDER*, MACA ROOT POWDER*, SUNFLOWER SEED PROTEIN*,PUMPKIN SEED PROTEIN*, SACHA INCHI POWDER*, STEVIA EXTRACT*, CITRIC ACID, PROBIOTICS (BACILLUS COAGULANS), XANTHAN GUM, BROMELAIN, MUSHROOM POWDER*. *ORGANIC",4.0 / 5.0,4 Reviews,Yes (2),,,Powder,150 
Organic Plant-Based Protein & Greens- Vanilla (20 Servings),Item # : O4-1054/2151579,$36.99,($2.05/serving),Orgain,"INGREDIENTS: Orgain Organic Protein Blend ™ (Organic Pea Protein, Organic Brown Rice Protein, Organic Chia Seed), Orgain Organic Creamer Base ™ (Organic Acacia Gum, Organic High Oleic Sunflower Oil, Organic Inulin, Organic Rice Dextrins, Organic Rice Bran Extract, Organic Rosemary Extract), Organic Natural Flavors, Organic Erythritol, Orgain Organic Greens Blend™ (Organic Spinach, Organic Broccoli, Organic Kale), Natural Flavor, Sea Salt, Organic Acacia Gum, Organic Guar Gum, Organic Stevia, Xanthan Gum",4.8 / 5.0,4 Reviews,Yes (2),,,Powder,160 
Organic Non-GMO Plant-Based One All-In-One Shake with Probiotics - French Vanilla (9 Servings),Item # : EQ-3096/2153641,$37.99,($4.22/serving),Vega,"PEA PROTEIN*, VEGA ONE VEGGIES AND FRUITS BLEND* (CARROT JUICE POWDER*, SPINACH POWDER*, ACEROLA CHERRY JUICE POWDER*, CHARD POWDER*, KALE POWDER*, LETTUCE POWDER*, POMEGRANATE JUICE POWDER*, BLUEBERRY JUICE POWDER*, ACAI POWDER*), GOLDEN FLAXSEED*, PEA STARCH*, AGAVE INULIN POWDER*, NATURAL FLAVORS, SPIRULINA*, QUINOA SPROUTS* (SPROUTED IN WATER WITH VITAMINS B1, B2, B3, B5, B6, AND B7), CHIA SEED POWDER*, MACA ROOT POWDER*, SUNFLOWER SEED PROTEIN*, PUMPKIN SEED PROTEIN*, SACHA INCHI POWDER*, STEVIA EXTRACT*, CITRIC ACID, PROBIOTICS (BACILLUS COAGULANS), XANTHAN GUM, BROMELAIN, MUSHROOM POWDER*. *ORGANIC",4.7 / 5.0,3 Reviews,Yes (1),,,Powder,150 
Organic Plant-Based Protein & Greens- Creamy Chocolate Fudge (20 Servings),Item # : O4-1053/2151561,$36.99,($2.05/serving),Orgain,"INGREDIENTS: Orgain Organic Protein Blend ™ (Organic Pea Protein, Organic Brown Rice Protein, Organic Chia Seed), Orgain Organic Creamer Base ™ (Organic Acacia Gum, Organic High Oleic Sunflower Oil, Organic Inulin, Organic Rice Dextrins, Organic Rice Bran Extract, Organic Rosemary Extract), Organic Erythritol, Organic Natural Flavors, Orgain Organic Greens Blend™ (Organic Spinach, Organic Broccoli, Organic Kale), Organic Alkalized Cocoa, Natural Flavor, Sea Salt, Organic Acacia Gum, Organic Guar Gum, Organic Stevia, Xanthan Gum",5.0 / 5.0,1 Review,Yes (1),,,Powder,160 
Raw Organic Plant Protein Greens - Chocolate Cacao (21.6 oz. / 20 Servings),Item # : GU-1271/2058097,$33.59,($1.67/serving),Garden of Life,"Organic RAW Plant Protein & Sprout Blend: Organic Sprouted Brown Rice Protein, Organic Pea Protein, Organic Chia Protein, Organic Navy Bean (sprout), Organic Lentil Bean (sprout), Organic Garbanzo Bean (sprout), Organic Flavor Blend: Organic RAW Cacao, Organic Chocolate Flavor, Organic Vanilla Flavor, Organic Stevia Extract (leaf), Sea Salt, Organic Cinnamon, Organic RAW Greens & Veggie Blend: Organic Spinach (leaf), Organic Kale (leaf), Organic Alfalfa Grass Juice, Organic Broccoli (stalk & flower), Organic Carrot (root), Organic Beet (root), RAW Probiotic & Enzyme Blend: Lipase, Protease, Aspergillopepsin, beta-Glucanase, Cellulase, Bromelain, Phytase, Lactase, Papain, Peptidase, Pectinase, Xylanase, Hemicellulase, [Lactobacillus plantarum, Lactobacillus bulgaricus] (1.5 Billion CFU)",4.9 / 5.0,33 Reviews,Yes (3),,,Powder,120 
Spiru-Tein Soy Protein with Spirulina - Strawberry (32 Servings),Item # : NT-1732/1237248,$39.27,($1.22/serving),Natures Plus,"Non-GMO isolated soy protein, fructose, maltodextrin, tri-calcium phosphate, beet juice powder, natural strawberry flavor, natural vanilla flavor, potassium citrate, strawberry seeds, magnesium oxide, guar gum, psyllium, oat bran, microcrystalline cellulose, spirulina, vitamin C, vitamin E acetate, choline bitartrate, inositol, apple pectin, bee pollen, niacinamide, vitamin A palmitate, zinc oxide, manganese sulfate, ferrous fumarate, calcium pantothenate, lecithin, lemon bioflavonoids, papaya, bromelain, chlorophyll, pyridoxine HCl, riboflavin, thiamine HCl, vitamin B12, vitamin D, folic acid, biotin, potassium iodide, chromium chloride, sodium selenite, sodium molybdate and Love.",4.3 / 5.0,33 Reviews,Yes (18),No (1),,Powder,99 
Organic Vegan Hemp Protein - Natural (15 Servings),Item # : VS-3324/2062966,$15.99,($1.06/serving),plnt,Organic hemp seed protein (Cannabis sativa).,3.3 / 5.0,6 Reviews,Yes (4),,,Powder,120 
Keto Friendly Lean Meal Illumin8 Superfood Shake with 15 grams of Protein - Chocolate (1.59 Lbs. / 20 Servings),Item # : W4-1028/2207595,$35.99,($1.79/serving),SunWarrior,"Organic Fermented Pea Protein, Medium-chain Triglycerides Oil (Coconut Oil, Tapioca Fiber), Organic Acacia Fiber, Organic Guar Gum, Organic Soluble Rice Bran, Organic Chia Seed, Organic Chocolate Flavor, Organic Dutch Cocoa, Organic Coconut Flour, Marine Algae, Organic Cinnamon, Organic Green Coffee Bean Extract, Sea Salt, Organic Stevia Leaf Extract (Steviol Glycosides), Organic Mushroom Blend Extract (Cordyceps [Cordyceps sinensis], Reishi [Ganoderma lucidum], Agaricus [Agaricus blazei], Maitake [Grifola frondosa], King Trumpet [Pleurotus eryngii], Shiitake [Lentinula edodes]), Organic Kelp, Vitamin Blend (Spinach Leaf, Broccoli Floret, Carrot, Sweet Potato, Orange, Apple, Strawberry, Sunflower Seed, Shiitake Mushroom, Maitake Mushroom), Fruit Blend (Grape & Grape Seed Extract, Wild Blueberry & Wild Blueberry Extract, Raspberry & Raspberry Seed Concentrate, Cranbe rry, Prune, Tart Cherry, Wild Bilberry & Wild Bilberry Extract, Strawberry), Vegetable Blend (Broccoli Sprout Concentrate, Onion Extract, Tomato, Broccoli, Carrot, Spinach, Kale, Brussel Sprout, Rice Dextrin, Corn Starch, Sunflower Lecithin), Lychee Fruit Extract, Probiotic DE111 (B-subtilis), Methylcobalamin (Vitamin B12).",,,,,,Powder,140 
Complete Plant Protein - Vanilla Bean (15 Servings),Item # : A9-1005/1766443,$27.99,($1.86/serving),PlantFusion,"Fructose, Natural Vanilla Flavor, Stevia, Glycine, and Silica.",4.1 / 5.0,16 Reviews,Yes (12),No (1),,Powder,120 
"Vegan All-in- One Shake Organic Plant-Based Protein Powder - Vanilla, 20g Protein (1.16 Lbs. / 15 Servings)",Item # : VS-3841/2188258,$27.99,($1.86/serving),plnt,"Protein blend (organic pea protein, organic pumpkin seed protein, organic chia protein), organic isomalto-oligosaccharides, organic cane sugar, organic sunflower oil, natural flavor, sea salt, xanthan gum, organic stevia leaf extract, organic fruit and vegetable blend (organic broccoli powder, organic carrot powder, organic coffee berry extract, organic green tea extract, organic pomegranate extract, organic turmeric extract, organic broccoli sprout, organic tomato, organic acai, organic garlic, organic cinnamon, organic blueberry, organic cherry, organic raspberry, organic spinach, organic kale, organic beet, organic blackberry), sodium citrate, digestion blend (papain, organic oat fiber, apple pectin, organic aloe vera leaf powder, amylase, cellulase, protease, organic cinnamon bark extract, lipase), organic flaxseed, sodium ascorbate, d-alpha-tocopheryl acetate, niacinamide, vitamin A palmitate powder, xinc oxide, d-calcium pantothenate, organic Jerusalem artichoke fiber, copper citrate, ergocalciferol, pyridoxine hydrochloride, riboflavin, thiamine hydrochloride, organic monk fruit extract, chicory inulin, folic acid, sodium molybdate, potassium iodide, sodium selenite, methylcobalamin.",,,,,,Powder,140 
Keto Friendly Lean Meal Illumin8 Superfood Shake with 15 grams of Protein - Snickerdoodle (1.59 Lbs. / 20 Servings),Item # : W4-1026/2207579,$35.99,($1.79/serving),SunWarrior,"Organic Fermented Pea Protein, Medium-chain Triglycerides Oil (Coconut Oil, Tapioca Fiber), Organic Acacia Fiber, Organic Vanilla Flavor, Organic Guar Gum, Organic Soluble Rice Bran, Organic Chia Seed, Organic Coconut Flour, Marine Algae, Organic Cinnamon, Organic Green Coffee Bean Extract, Sea Salt, Organic Stevia Leaf Extract (Steviol Glycosides), Organic Mushroom Blend Extract (Cordyceps [Cordyceps sinensis], Reishi [Ganoderma lucidum], Agaricus [Agaricus blazei], Maitake [Grifola frondosa], King Trumpet [Pleurotus eryngii], Shiitake [Lentinula edodes]), Organic Kelp, Vitamin Blend (Spinach Leaf, Broccoli Floret, Carrot, Sweet Potato, Orange, Apple, Strawberry, Sunflower Seed, Shiitake Mushroom, Maitake Mushroom), Fruit Blend (Grape & Grape Seed Extract, Wild Blueberry & Wild Blueberry Extract, Raspberry & Raspberry Seed Concentrate, Cranberry, Prune, Tart Cherry , Wild Bilberry & Wild Bilberry Extract, Strawberry), Vegetable Blend (Broccoli Sprout Concentrate, Onion Extract, Tomato, Broccoli, Carrot, Spinach, Kale, Brussel Sprout, Rice Dextrin, Corn Starch, Sunflower Lecithin), Lychee Fruit Extract, Probiotic DE111 (B-subtilis), Methylcobalamin (Vitamin B12).",,,,,,Powder,140 
Plant-Based 100% Vegan Protein - German Chocolate (1.25 Lbs. / 18 Servings),Item # : YJ-1035/2204709,$23.99,($1.33/serving),Nutrex Research,"Vegan Protein Blend [Yellow Pea Protein, Brown Rice Silk Protein, Pumpkin Seed Protein (as Smooth Protein), Sunflower Seed Protein (as Smooth Protein)], Alkalized Cocoa Powder, C8Vantage Medium Chain Triglyceride Powder [Medium Chain Triglycerides (from Palm Kernel), Pea Protein, Soluble Tapioca Fiber, Sodium Stearyl Lactate, Sunflower Lecithin, Silicon Dioxide], Organic Agave Inulin, Natural Flavor, Pink Himalayan Sea Salt, Gum Blend (Guar Gum, Xanthan Gum), Monk Fruit Extract.",5.0 / 5.0,1 Review,,,,Powder,130 
Plant Protein with Raw Protein Blend - Chocolate (16 Servings),Item # : VS-3321/2000347,$19.99,($1.24/serving),plnt,"Multi Source Plant Protein Blend (Pea Protein Isolate, Cranberry Seed Protein, Chia Seed, Sacha inchi Seed Protein), Cocoa processed with Alkali, Natural Flavors, Inulin, Stevia Leaf Extract, Silicon Dioxide, Digestive Enzyme Blend (Alpha-Galactosidase, Bromelain), Glycine",3.4 / 5.0,14 Reviews,Yes (8),No (6),,Powder,90 
Gold Standard 100% Plant-Based Protein - Vanilla (1.51 Lbs. / 19 Servings),Item # : OP-2230/2136372,$37.99,($1.99/serving),Optimum Nutrition,"Plant Protein Blend (Organic Pea Protein, Organic Brown Rice Protein, Orgnaic Sacha Inchi Protein), Natural Flavor, AncienTrim Organic Grain Blend (Organic Amaranth, Organic Quinoa, Organic Buckwheat, Organic Millet, Organic Chia), Organic Cinnamon Powder, Organic Stevia Leaf Extract, Organic Guar Gum, Xanthan Gum, Ascorbic Acid, Organic Gum Arabic, Salt, Organic Pomegranate Powder, Cyanocobalamin.",,,,,,Powder,140 
Organic Plant Protein - Salted Caramel Coffee (15 Servings / 1.2 Lbs. ),Item # : KOS0006/2217297,$32.99,($2.19/serving),KOS Naturals,"Organic Protein Blend: Organic Pea Protein, Organic Flax Seed, Organic Quinoa, Organic Pumpkin Seed Protein, Organic Chia Seed. Digestive Enzyme Blend: Amylase, Protease, Lipase, Lactase, Cellulase. Other Ingredients: Organic Coconut Milk, Organic Inulin, Organic Coconut Sugar, Organic Acacia Gum, Organic Dark Coffee Flavor, Natural Caramel Coffee Flavor, Organic Stevia, Natural Plant-based Fruit and Vegetable Powder Blend (Cranberry, Apple, Orange, Carrot, Tomato, Broccoli, ShitakeMushroom), Himalayan Salt, Organic Caffeine, Organic Monk Fruit Extract. Contains: Tree Nuts (Coconuts) and 50 mg of Caffeine.",,,,,,Powder,160 
Plant-Based Protein Shake - Vanilla (16 Servings / 1.46 Lbs.),Item # : VS-3814/2189421,$29.99,($1.87/serving),fitfactor,"Organic pea protein isolate, chicory inulin, Fibersol-2 soluble vegetable fiber (corn), natural flavors, sunflower oil, sea salt, xanthan gum, sodium citrate, Super Citrimax Garcinia cambogia fruit extract, stevia rebaudioside M, d-alpha tocopheryl acetate, sodium ascorbate, organic green coffee bean extract, organic stevia leaf extract, organic cinnamon bark extract.",,,,,,Powder,150 
Organic Non-GMO Plant-Based One All-In-One Shake with Probiotics - Chocolate (9 Servings),Item # : EQ-3097/2153658,$37.99,($4.22/serving),Vega,"PEA PROTEIN*, COCOA POWDER*(PROCESSED WTIH ALKALI), VEGA ONE VEGGIES AND FRUITS BLEND* (CARROT JUICE POWDER*, SPINACH POWDER*,ACEROLA CHERRY JUICE POWDER*, CHARD POWDER*,KALE POWDER*, LETTUCE POWDER*, POMEGRANATE JUICE POWDER*, BLUEBERRY JUICE POWDER*, ACAI POWDER*),GOLDEN FLAXSEED*, PEA STARCH*, NATURAL FLAVORS, AGAVE INULIN POWDER*, QUINOA SPROUTS* (SPROUTED IN WATER WITH VITAMINS B1, B2, B3, B5, B6, AND B7), CHIA SEED POWDER*, MACA ROOT POWDER*, SUNFLOWER SEED PROTEIN*, PUMPKIN SEED PROTEIN*, SPIRULINA*, SACHA INCHI POWDER*, STEVIA EXTRACT*, PROBIOTICS (BACILLUS COAGULANS), SEA SALT, XANTHAN GUM, BROMELAIN, MUSHROOM POWDER*. *ORGANIC",,,,,,Powder,150 
Meal Replacement Plant Protein - Chocolate (14 Servings),Item # : VS-3323/2022549,$22.39,($1.59/serving),plnt,"Plant protein blend (pea protein isolate, organic amaranth, organic quinoa seed protein, chlorella protein, cranberry seed protein), plant energy blend (organic oat bran, organic quinoa, organic buckwheat, organic millet, organic amaranth, organic chia, broccoli floret, watercress, kale, mustard plant, cabbage), fiber/antioxidant blend (organic acacia gum, organic beet powder, plum fruit extract, strawberry juice powder, noni fruit powder, pineapple juice powder, guava juice powder, organic apple powder, orange juice powder, raspberry juice powder, mango juice powder, acai juice powder, cupuacu juice powder, camu camu fruit extract, green tea extract, watermelon juice powder, organic hawthorne berry extract, grape seed extract, grape skin extract, elderberry fruit powder, organic goji extract, bilberry extract, protease, amylase, cellulase, lactase, lipase, AuroraBl ue blueberry powder), cocoa processed with alkali, digestive blend (fructo-oligosaccharides (inulin), bacillus coagulans, bromelain, alpha-galactosidase), plant essential fatty acid blend (flax seed powder, organic sacha inchi seed, organic chia seed, organic hemp seed), natural flavors, contains 2% or less of , sea salt, stevia leaf extract, leucine, isoleucine, valine, glutamine, glycine, xanthan gum, fermented whole food blend (organic fermented mushroom blend [reishi, shiitake, maitake], organic fermented vegetable blend [tomato, kale, carrot, spinach, pepper], organic fermented fruit blend [raspberry, black currant, apple, strawberry, blueberry], organic fermented sprout blend [amaranth, millet, quinoa], organic fermented spice blend [cinnamon, allspice, clove], essential glyconutrient blend [ribose, glucose, xylose]), monk fruit extract.",,,,,,Powder,130 
Pea Protein 100% Pure - Natural Unflavored (27 Servings),Item # : N8-1504/1930841,$24.99,($0.92/serving),Now Foods,"Plant protein blend (pea protein isolate, organic amaranth, organic quinoa seed protein, chlorella protein, cranberry seed protein), plant energy blend (organic oat bran, organic quinoa, organic buckwheat, organic millet, organic amaranth, organic chia, broccoli floret, watercress, kale, mustard plant, cabbage), fiber/antioxidant blend (organic acacia gum, organic beet powder, plum fruit extract, strawberry juice powder, noni fruit powder, pineapple juice powder, guava juice powder, organic apple powder, orange juice powder, raspberry juice powder, mango juice powder, acai juice powder, cupuacu juice powder, camu camu fruit extract, green tea extract, watermelon juice powder, organic hawthorne berry extract, grape seed extract, grape skin extract, elderberry fruit powder, organic goji extract, bilberry extract, protease, amylase, cellulase, lactase, lipase, AuroraBl ue blueberry powder), cocoa processed with alkali, digestive blend (fructo-oligosaccharides (inulin), bacillus coagulans, bromelain, alpha-galactosidase), plant essential fatty acid blend (flax seed powder, organic sacha inchi seed, organic chia seed, organic hemp seed), natural flavors, contains 2% or less of , sea salt, stevia leaf extract, leucine, isoleucine, valine, glutamine, glycine, xanthan gum, fermented whole food blend (organic fermented mushroom blend [reishi, shiitake, maitake], organic fermented vegetable blend [tomato, kale, carrot, spinach, pepper], organic fermented fruit blend [raspberry, black currant, apple, strawberry, blueberry], organic fermented sprout blend [amaranth, millet, quinoa], organic fermented spice blend [cinnamon, allspice, clove], essential glyconutrient blend [ribose, glucose, xylose]), monk fruit extract.",,,,,,Powder,
